0,036429495	0,218764178
0,217730648	0,224618123
1,029660023	0,249543342
1,182766706	0,254333189
2,111613912	0,283062829
2,264720594	0,28818065
3,200634262	0,31481521
3,381935415	0,320565203
4,015240328	0,337518428
4,848821154	0,358771897
5,25710564	0,36845187
5,91729642	0,383635447
6,388393904	0,394401984
7,232800455	0,410295994
7,536694021	0,415259051
8,174638531	0,425115989
8,838100821	0,434161417
9,202154487	0,438650255
9,612640508	0,443220526
10,07369861	0,44783454
10,5458292	0,452668043
11,13470106	0,457709682
11,69609222	0,461377679
12,25748339	0,464485824
12,81887456	0,467034117
13,38026573	0,469041863
13,9416569	0,470586282
14,50304807	0,471802513
15,06443923	0,472613333
15,6258304	0,473095965
16,18722157	0,473443459
16,74861274	0,473462764
17,31000391	0,473134575
17,87139508	0,472825691
18,43278624	0,472362365
18,99417741	0,471725292
19,55556858	0,471049608
20,11695975	0,470277398
20,67835092	0,469485883
21,23974209	0,468675063
21,80113326	0,467825632
22,36252442	0,466976201
22,92391559	0,46612677
23,48530676	0,465277339
24,04669793	0,464447214
24,6080891	0,463617088
25,16948027	0,462806268
25,73087143	0,462034058
26,2922626	0,461281153
26,85365377	0,460566859
27,41504494	0,459929786
27,97643611	0,459254102
28,53782728	0,45869425
29,09921844	0,458095787
29,66060961	0,457574545
30,22200078	0,457091914
30,78339195	0,456647894
31,34478312	0,456223178
31,90617429	0,455817768
32,46756546	0,455450968
33,02895662	0,455142084
33,59034779	0,45479459
34,15173896	0,454543622
34,71313013	0,454331264
35,2745213	0,454003075
35,83591247	0,453906548
36,39730363	0,453597664
36,9586948	0,453501138
37,52008597	0,453385307
38,08147714	0,453095728
38,64286831	0,453076423
39,20425948	0,453076423
39,76565064	0,452864065
40,32704181	0,452709623
40,88843298	0,452651707
41,44982415	0,452651707
42,01121532	0,452651707
42,57260649	0,452651707
43,13399766	0,452651707
43,69538882	0,452458655
44,25677999	0,45243935
44,81817116	0,45243935
45,37956233	0,45243935
45,9409535	0,45243935
46,50234467	0,452381434
47,06373583	0,452226992
47,625127	0,452226992
48,18651817	0,452226992
48,74790934	0,452226992
49,30930051	0,452226992
49,87069168	0,452226992
50,43208284	0,452400739
50,99347401	0,45243935
51,55486518	0,45243935
52,11625635	0,45243935
52,67764752	0,45243935
53,23903869	0,45243935
53,80042986	0,45243935
54,36182102	0,45243935
54,92321219	0,45243935
55,48460336	0,45243935
56,04599453	0,45243935
56,6073857	0,45243935
57,16877687	0,45243935
57,73016803	0,45243935
58,2915592	0,452593792
58,85295037	0,452651707
59,41434154	0,452651707
59,97573271	0,452593792
60,53712388	0,452651707
61,09851504	0,452651707
61,65990621	0,452651707
62,22129738	0,452651707
62,78268855	0,452651707
63,34407972	0,452651707
63,90547089	0,452651707
64,46686206	0,452651707
65,02825322	0,452651707
65,58964439	0,452651707
66,15103556	0,452651707
66,71242673	0,452651707
67,2738179	0,452651707
67,83520907	0,452651707
68,39660023	0,452651707
68,9579914	0,452651707
69,51938257	0,452651707
70,08077374	0,452651707
70,64216491	0,452651707
71,20355608	0,452651707
71,76494725	0,452651707
72,32633841	0,452651707
72,88772958	0,452651707
73,44912075	0,452651707
74,01051192	0,452651707
74,57190309	0,452651707
75,13329426	0,452651707
75,69468542	0,452651707
76,25607659	0,452651707
76,81746776	0,452651707
77,37885893	0,452651707
77,9402501	0,452651707
78,50164127	0,452651707
79,06303243	0,452651707
79,6244236	0,452651707
80,18581477	0,452593792
80,74720594	0,452651707
81,30859711	0,452651707
81,86998828	0,452651707
82,43137945	0,452651707
82,99277061	0,452651707
83,55416178	0,452651707
84,11555295	0,452651707
84,67694412	0,452651707
85,23833529	0,452651707
85,79972646	0,452651707
86,36111762	0,452651707
86,92250879	0,452651707
87,48389996	0,452651707
88,04529113	0,452651707
88,6066823	0,452651707
89,16807347	0,452651707
89,72946463	0,452651707
90,2908558	0,452651707
90,85224697	0,452651707
91,41363814	0,452651707
91,97502931	0,452651707
92,53642048	0,452651707
93,09781165	0,452651707
93,65920281	0,452651707
94,22059398	0,452651707
94,78198515	0,452651707
95,34337632	0,452651707
95,90476749	0,452651707
96,46615866	0,452651707
97,02754982	0,452651707
97,58894099	0,452651707
98,15033216	0,452651707
98,71172333	0,452651707
99,83450567	0,452613097
100,1917546	0,452580921
